"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"INF2339","N/D","SCS1","Alliance Managing Director","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2206","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF2206","1.00"
"SSD010","N/D","SCS1","Head of Design Programme - Rail Systems Alliance","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2339","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
"SSD011","N/D","SCS1","Head of Construction and IVM - Rail Systems Alliance","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2339","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF2206","1.00"
"SSD012","N/D","SCS1","Head of Support Services - Rail System Alliance","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF2339","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF2206","1.00"
"INF1623E","N/D","SCS1","Senior Project Manager - Track Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1796E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1796E","1.00"
"INF1796E","Vacant","SCS1","Track Programme Client","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","N/A","N/A","INF2206","832111","1","N/A","N/A","","Operational Delivery Profession","London","nan","1.00"
"INF2123","N/D","SCS1","Senior Project Manager - Track Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1796E","N/D","1","N/A","N/A","","Operational Delivery Profession","West Midlands","Team is too small to detail - cost allocated to INF1796E","1.00"
"INF2157","N/D","SCS1","Senior Project Manager - Track Delivery","Programme Delivery","Department for Transport","High Speed Two Ltd","Systems Delivery Directorate","08081 434 434","HS2enquiries@hs2.org.uk","INF1796E","N/D","1","N/A","N/A","","Operational Delivery Profession","London","Team is too small to detail - cost allocated to INF1796E","1.00"
"CCO001","Eliminated","SCS3","Chief Commercial Officer","Corporate Function","Department for Transport","High Speed Two Ltd","CCO Directorate","N/A","N/A","CEO001","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","This post was eliminated on 01/01/2024","1.00"
"INF1885EA","Eliminated","SCS1","Project Client - EKFB","Programme Delivery","Department for Transport","High Speed Two Ltd","Civils Directorate","N/A","N/A","CIV001","N/D","1","N/A","N/A","","Operational Delivery Profession","South East","This post was eliminated on 31/03/2024","1.00"
"INF1251A","Eliminated","SCS1","Head of Project Controls","Corporate Function","Department for Transport","High Speed Two Ltd","CFO Directorate","N/A","N/A","INF1920E","N/D","1","N/A","N/A","","Project Delivery Profession","West Midlands","This post was eliminated on 31/03/2024","1.00"
"SE001","Eliminated","SCS2","Director - Communications and Stakeholder Management","Corporate Function","Department for Transport","High Speed Two Ltd","Communications and Stakeholder Engagement Directorate","N/A","N/A","CEO001","N/D","1","N/A","N/A","","Government Communication Service","London","This post was eliminated on 01/01/2024","1.00"
"DEV697A","Eliminated","SCS1","Commercial Delivery Director - Phase Two","Corporate Function","Department for Transport","High Speed Two Ltd","CCO Directorate","N/A","N/A","CCO001","N/D","1","N/A","N/A","","Procurement Profession","West Midlands","This post was eliminated on 31/03/2024",""
