"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","AO","24330","28740","Chief Valuer Group, Assistant Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Apprentice - Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Apprentice - Officer","5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Apprentice - Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Apprentice - Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Apprentice - Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","15.61","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO (Band 5)","24330","28740","Chief Valuer Group, Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","EO (Band 5)","24330","28740","Chief Valuer Group, Officer","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Counter-fraud Standards and Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","18.26","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","5.92","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","6","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","7.04","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","13.57","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","5.08","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","11.04","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","17563","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Project Delivery Profession","South West"
