"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"OD226","N/D","SCS1","Deputy Director for VAT Principles & Risk","Indirect Tax has a vital role in securing revenue, facilitating trade, and preparing to exit the European Union. We deliver the government's fiscal and policy objectives, working proactively with HM Treasury to design and implement changes. We tackle","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD722","2263764","1.00","N/A","N/A","","Government Tax Profession","London","nan","1"
"OD227","Vacant","SCS1","Deputy Director Capabilities Owner: Create and Maintain Master Customer Records","Lead enterprise-wide thinking and horizon scanning, collaborating across HMRC to improve and redesign key services used by customers and colleagues, including Tax Regimes, ensuring alignment with strategic context and design standards. Determine HMRC","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD570","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD229","N/D","SCS1","Deputy Director of VAT Fraud & Transition Readiness","Indirect Tax has a vital role in securing revenue, facilitating trade, and preparing to exit the European Union. We deliver the government's fiscal and policy objectives, working proactively with HM Treasury to design and implement changes. We tackle","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD722","1744281","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD230","CLAIRE WALSH","SCS2","Director Customer Insight & Design Directorate","Lead enterprise-wide thinking and horizon scanning, collaborating across HMRC to improve and redesign key services used by customers and colleagues, including Tax Regimes, ensuring alignment with strategic context and design standards. Determine HMRC","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD109","772269","1.00","105000","109999","","Policy Profession","London","nan","1"
"OD234","N/D","SCS1","Deputy Director Behavioural Insight and Research","Ensure knowledge and evidence already held in HMRC is used to develop a holistic understanding of our customers and generate data-driven, actionable customer insight that drives strategy, design, and operational improvement. Provide externally commis","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD230","2730248","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD240","N/D","SCS1","Deputy Director, Commercial- Head of Business Services","Commercial Directorate is responsible for or will have influence over all commercial arrangements in HMRC. It provides procurement and contract management services, some operational support services, value for money initiatives and commercial risk ma","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD105","1131727","1.00","N/A","N/A","","Other","North West","nan","1"
"OD244","N/D","SCS1","Deputy Director, Design & User Experience","The Estates directorate provides HMRC with an estate that meets the future needs of the business. That includes the provision of a safe and secure environment, with affordable services that help support the delivery of business objectives.","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD597","2793035","1.00","N/A","N/A","","Government Property Profession","East Midlands","nan","1"
"OD247","Vacant","SCS1","Group Controller","Group Controller Directorate manages money flows into and out of HMRC and accounts for all HMRC activity whilst assuring effective controls are in place and our financial systems are accredited.","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","N/A","contactUs@hmrc.gov.uk","OD105","0","1.00","N/A","N/A","","Government Finance Profession","London","nan","1"
"OD249","N/D","SCS1","Deputy Director Government Banking","Government Banking and Payments Directorate is responsible for providing a secure and efficient shared banking service to customers across central government and other public sector bodies and to act as the voice of Government into the payment indust","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD105","2572451","1.00","N/A","N/A","","Project Delivery Profession","London","nan","1"
"OD251","Vacant","SCS1","Director CFO Finance, Performance & Risk","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD108","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD252","BOBBY CHATTERJEE","SCS2","Director, Financial Strategy and Performance","The role of the Financial Strategy and Performance Directorate is to provide ExCom, HM Treasury and other key stakeholders with actionable insights using our trusted, cross-cutting assessment of HMRC's financial position, risk exposure and performanc","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD108","1469962","1.00","105000","109999","","Human Resources Profession","London","nan","1"
"OD253","N/D","SCS1","Deputy Director, Strategic Finance","The role of the Financial Strategy and Performance Directorate is to provide ExCom, HM Treasury and other key stakeholders with actionable insights using our trusted, cross-cutting assessment of HMRC's financial position, risk exposure and performanc","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD794","1380400","1.00","N/A","N/A","","Government Finance Profession","London","nan","1"
"OD254","N/D","SCS1","Deputy Director, Corporate Strategy","The role of the Financial Strategy and Performance Directorate is to provide ExCom, HM Treasury and other key stakeholders with actionable insights using our trusted, cross-cutting assessment of HMRC's financial position, risk exposure and performanc","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD794","924871","1.00","N/A","N/A","","Government Finance Profession","London","nan","1"
"OD255","N/D","SCS1","DD Performance & Change","The role of the Financial Strategy and Performance Directorate is to provide ExCom, HM Treasury and other key stakeholders with actionable insights using our trusted, cross-cutting assessment of HMRC's financial position, risk exposure and performanc","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD937","1062667","1.00","N/A","N/A","","Government Finance Profession","South East","nan","1"
"OD256","TIMOTHY ADDISON","SCS2","Director Internal Audit","Internal Audit provides independent and objective assurance to the Chief Executive to ensure that the Department's risk management, governance and internal control processes are operating effectively and efficiently.","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD105","662166","1.00","105000","109999","","Internal Audit Profession","North West","nan","1"
"OD259","ANDREW PEMBERTON","SCS2","Director of Communications","HMRC Communications has an essential role to play in getting tax right for everyone. Our work supports HMRC's customers, engages our 60,000-strong workforce and tackles the minority who cheat the tax system. We're one of the biggest and best communic","HM Revenue and Customs","HM Revenue and Customs","HMRC Communications","0300 200 3300","contactUs@hmrc.gov.uk","OD101","1235621","1.00","135000","139999","","Government Communication Service","East Midlands","nan","1"
"OD260","N/D","SCS1","Head of Internal & Change Communications","HMRC Communications has an essential role to play in getting tax right for everyone. Our work supports HMRC's customers, engages our 60,000-strong workforce and tackles the minority who cheat the tax system. We're one of the biggest and best communic","HM Revenue and Customs","HM Revenue and Customs","HMRC Communications","0300 200 3300","contactUs@hmrc.gov.uk","OD259","3345649","1.00","N/A","N/A","","Government Communication Service","London","nan","1"
"OD261","N/D","SCS1","Head of Communications for Customer Service","HMRC Communications has an essential role to play in getting tax right for everyone. Our work supports HMRC's customers, engages our 60,000-strong workforce and tackles the minority who cheat the tax system. We're one of the biggest and best communic","HM Revenue and Customs","HM Revenue and Customs","HMRC Communications","0300 200 3300","contactUs@hmrc.gov.uk","OD259","877639","1.00","N/A","N/A","","Government Communication Service","London","nan","1"
"OD262","Vacant","SCS1","Director of Strategy, Inclusion & Employee Deal","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD108","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD263","Vacant","SCS1","DD Employee Relations","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD920","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD265","N/D","SCS1","Head of Strategic Workforce Planning & Transformation
Workforce, Transformation","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD893","499912","1.00","N/A","N/A","","Human Resources Profession","North East","nan","1"
"OD266","Vacant","SCS1","Director of Learning","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD108","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD267","N/D","SCS1","Deputy Director Learning Transformation","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD990T","4122280","1.00","N/A","N/A","","Other","North West","nan","1"
"OD268","N/D","SCS1","Deputy Director Leadership Development","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD990T","1426562","1.00","N/A","N/A","","Other","East Midlands","nan","1"
