"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Planning and Engagement - Sustainable Places","EA_DDGMC","SG5","34330","42530","Specialist Chief Executives Directorate","1.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Customers and Engagement","EA_DDHNL","SG2","18102","22053","Team Member Environment and Business","2.80","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Digital Services - Internal Services","EA_DDDSM","SG5","34330","42530","Advisor Chief Executives Directorate","9.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management - Partnerships and Strategic Overview South East London and North Kent","EA_DDKSL","SG5","34330","42530","Advisor Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Groundwater and Contaminated Land","EA_DDTHM","SG5","34330","42530","Specialist Environment and Business","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management East - Environment Monitoring Hydrometry and Telemetry","EA_DDHNL","SG5","34330","42530","Specialist Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Estates","EA_DDEST","SG6","43777","55080","Team Leader Environment and Business","5.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Partnerships and Strategic Overview London West","EA_DDHNL","SG6","43777","55080","Team Leader Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Permitting - Water Quality","EA_DDPCO","SG4","27138","33534","Officer Environment and Business","12.22","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Water Resources","EA_DDOCS","SG6","43777","55080","Senior Officer Flood and Coastal Risk Management","3.55","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Planning and Engagement - Environment Programme","EA_DDTHM","SG6","43777","55080","Senior Officer Chief Executives Directorate","2.89","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Management","EA_DDHNL","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management East - Environment Monitoring Hydrometry and Telemetry Lower","EA_DDTHM","SG5","34330","42530","Specialist Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Environmental Permitting Regulations Installations Radioactive Substance Regulation","EA_DDTHM","SG5","34330","42530","Officer Chief Executives Directorate","0.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Info Centre","EA_DDKSL","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Mechanical, Electrical,Instrumentation, Control and Automation Department Mechanical","EA_DDKSL","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Management Coast - Environment Monitoring Marine","EA_DDSLTSDN","SG4","27138","33534","Officer Chief Executives Directorate","3.01","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Future Regulation - European Union Exit","EA_DDFR","SG7","54940","68783","Manager Chief Executives Directorate","2.00","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Environmental Permitting Regulations Installations","EA_DDTHM","SG6","43777","55080","Team Leader Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management East - Hydrology","EA_DDHNL","SG5","34330","42530","Specialist Chief Executives Directorate","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Service Management - Assurance and Improvements","EA_DDSAP1","SG6","43777","55080","Senior Advisor Chief Executives Directorate","2.43","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Management Regulated Industry - Environmental Permitting Regulations Installations","EA_DDCDS","SG5","34330","42530","Officer Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Water Resources","EA_DDOCS","SG6","43777","55080","Senior Officer Chief Executives Directorate","3.45","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Intergrated Environment Planning","EA_DDHNL","SG5","34330","42530","Specialist Chief Executives Directorate","6.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Installations Radioactive Substance Regulation","EA_DDHNL","SG6","43777","55080","Senior Specialist Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Security","EA_DDKSL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Projects and Contracts Management","EA_DDKSL","SG4","27138","33534","Officer Environment and Business","2.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Evidence and Risk - FW Expansion","EA_DDER","SG7","54940","68783","Manager Chief Executives Directorate","0.85","Science and Engineering"
